,hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0,0.0003,0.16431875,0.15265885,0.15254301,0.0271903,0.02516724,0.02520604,0.00811019,0.00708289,0.00713367,3.52e-05,3.488e-05,3.856e-05,0.00042051,0.00036036,0.00037011,0.00182909,0.00155488,0.00156985,0.20190403,0.18685911,0.18686123,-0.01504492,-0.0150428
1,0.0008,0.16406256,0.15252276,0.15240756,0.02722919,0.02520556,0.02524405,0.00812843,0.00709901,0.00714974,3.55e-05,3.519e-05,3.879e-05,0.00042255,0.00036211,0.00037185,0.00183264,0.00155776,0.00157281,0.20171088,0.18678238,0.1867848,-0.0149285,-0.01492608
2,0.0011,0.16379708,0.15236409,0.15224949,0.02731043,0.02528398,0.02532224,0.00816544,0.00713156,0.00718241,3.602e-05,3.57e-05,3.925e-05,0.00042667,0.0003656,0.00037538,0.00183949,0.00156364,0.00157882,0.20157513,0.18674456,0.18674759,-0.01483057,-0.01482754
3,0.0015,0.16347802,0.15217935,0.15206587,0.02739274,0.02536371,0.02540149,0.00820335,0.0071649,0.00721559,3.657e-05,3.624e-05,3.972e-05,0.00043091,0.0003692,0.00037896,0.00184663,0.00156968,0.00158493,0.20138822,0.18668309,0.18668657,-0.01470513,-0.01470165
4,0.0021,0.16308707,0.15196023,0.15184848,0.02747481,0.02544363,0.02548062,0.00824168,0.00719863,0.00724886,3.716e-05,3.683e-05,4.019e-05,0.00043525,0.00037287,0.00038256,0.00185386,0.00157581,0.00159105,0.20112983,0.18658801,0.18659175,-0.01454182,-0.01453808
5,0.0029,0.16259637,0.15169331,0.15158398,0.02755636,0.02552363,0.02555948,0.00828044,0.00723277,0.00728218,3.781e-05,3.748e-05,4.067e-05,0.00043967,0.00037662,0.00038616,0.00186116,0.00158203,0.00159719,0.2007718,0.18644584,0.18644965,-0.01432596,-0.01432215
6,0.0041,0.16196728,0.15135979,0.15125372,0.027637,0.02560362,0.02563789,0.00831967,0.00726738,0.00731555,3.854e-05,3.82e-05,4.114e-05,0.00044419,0.00038045,0.00038977,0.00186858,0.00158833,0.00160333,0.20027526,0.18623778,0.18624141,-0.01403748,-0.01403385
7,0.0057,0.16114663,0.15093344,0.15083168,0.02771626,0.0256835,0.02571564,0.00835942,0.00730255,0.00734898,3.937e-05,3.903e-05,4.161e-05,0.00044885,0.0003844,0.00039339,0.0018761,0.00159472,0.0016095,0.19958664,0.18593764,0.1859408,-0.013649,-0.01364584
8,0.008,0.1600619,0.15037793,0.15028179,0.02779338,0.02576302,0.02579232,0.00839976,0.00733837,0.00738245,4.035e-05,4e-05,4.209e-05,0.00045365,0.00038848,0.00039701,0.00188373,0.00160121,0.00161567,0.19863277,0.18550901,0.18551133,-0.01312376,-0.01312144
9,0.0112,0.15861476,0.14964282,0.14955186,0.02786735,0.02584192,0.02586899,0.0084408,0.007375,0.00741782,4.152e-05,4.117e-05,4.289e-05,0.00045864,0.00039273,0.00040106,0.00189147,0.0016078,0.0016223,0.19731453,0.18490144,0.18490491,-0.01241309,-0.01240962
10,0.0158,0.15667382,0.14865857,0.14855342,0.02793675,0.02591982,0.02594388,0.00848266,0.00741266,0.00745629,4.296e-05,4.261e-05,4.442e-05,0.00046387,0.00039719,0.00040594,0.00189934,0.00161449,0.00162964,0.19549939,0.18404534,0.1840336,-0.01145405,-0.01146579
11,0.0221,0.15406685,0.14732987,0.14720786,0.02799957,0.02599616,0.02601577,0.00852555,0.00745164,0.00749497,4.478e-05,4.442e-05,4.634e-05,0.0004694,0.00040195,0.00041094,0.00190734,0.00162131,0.00163673,0.19301349,0.18284534,0.18281261,-0.01016815,-0.01020088
12,0.031,0.15057391,0.14552693,0.14539361,0.02805333,0.02607044,0.0260855,0.00856988,0.0074925,0.00753488,4.712e-05,4.676e-05,4.871e-05,0.00047536,0.0004071,0.0004162,0.00191552,0.00162828,0.00164379,0.18963512,0.18117201,0.18112269,-0.00846311,-0.00851243
13,0.0435,0.14589675,0.14304934,0.14291027,0.02811787,0.02616414,0.02617484,0.00862731,0.00754562,0.0075865,5.035e-05,4.998e-05,5.199e-05,0.0004832,0.00041389,0.00042297,0.00192612,0.00163733,0.00165267,0.1851016,0.17886029,0.17879923,-0.00624131,-0.00630237
14,0.0611,0.13944378,0.13938402,0.13922909,0.02844594,0.02652107,0.02652407,0.00882329,0.00772031,0.00775962,5.648e-05,5.608e-05,5.817e-05,0.00050815,0.00043495,0.00044425,0.00196417,0.0016697,0.00168527,0.17924179,0.17578613,0.17570048,-0.00345566,-0.00354131
15,0.0856,0.13091927,0.13412611,0.13395219,0.02914732,0.02724911,0.0272403,0.00922861,0.00807714,0.00811368,6.72e-05,6.674e-05,6.903e-05,0.00056071,0.00047864,0.00048827,0.00204589,0.00173922,0.00175505,0.17196899,0.17173696,0.17161852,-0.00023203,-0.00035047
16,0.1201,0.12046623,0.12716825,0.12706779,0.02994683,0.02809332,0.02808895,0.00973581,0.00852212,0.00855824,8.205e-05,8.147e-05,8.384e-05,0.00063111,0.00053635,0.00054606,0.00215252,0.00182994,0.00184634,0.16301455,0.16623145,0.16619121,0.0032169,0.00317666
17,0.1685,0.10834658,0.11845196,0.11840743,0.03071567,0.02894073,0.02893881,0.01029381,0.00901129,0.00904312,0.00010121,0.00010047,0.00010276,0.00071448,0.00060377,0.00061268,0.00227537,0.00193449,0.00194966,0.15244713,0.15904273,0.15905446,0.0065956,0.00660733
18,0.2364,0.09474809,0.10768355,0.10766103,0.03141469,0.02976912,0.02976379,0.01090373,0.00954689,0.00956901,0.000126,0.00012502,0.0001269,0.00081309,0.00068258,0.00068942,0.00241629,0.00205445,0.00206598,0.1404219,0.1498616,0.14987613,0.0094397,0.00945423
19,0.3315,0.08008568,0.09464026,0.09462334,0.03197851,0.03053696,0.03052653,0.01156256,0.0101285,0.01013623,0.00015811,0.00015677,0.00015784,0.00092954,0.00077476,0.000778,0.00257653,0.00219094,0.00219596,0.12729093,0.13842818,0.13841789,0.01113725,0.01112696
20,0.4651,0.06506517,0.0794019,0.07940754,0.03232981,0.03119668,0.03118956,0.0122681,0.0107575,0.01076265,0.00019982,0.00019798,0.00019912,0.0010671,0.00088292,0.0008857,0.00275801,0.00234562,0.00234974,0.113688,0.1247826,0.12479431,0.0110946,0.01110631
21,0.6524,0.0506161,0.06264174,0.06263154,0.0323051,0.03162297,0.03159573,0.01295613,0.01138511,0.01140154,0.00025239,0.00024993,0.00025294,0.00121679,0.00100077,0.00101079,0.00294455,0.00250484,0.00252145,0.10029106,0.10940537,0.10941399,0.00911431,0.00912293
22,0.9151,0.03754968,0.04565282,0.04564311,0.03133435,0.03129813,0.03126386,0.01322842,0.01168618,0.01170993,0.00030806,0.00030532,0.00030995,0.00129905,0.00107047,0.00108463,0.00301526,0.00256588,0.0025888,0.08673482,0.0925788,0.09260028,0.00584398,0.00586546
23,1.2836,0.02624387,0.0296441,0.02964786,0.02943723,0.03021626,0.03018732,0.01308158,0.01166193,0.01168792,0.00037147,0.00036889,0.00037317,0.00130809,0.00108925,0.00110365,0.00295811,0.00251849,0.00254252,0.07340036,0.07549892,0.07554245,0.00209856,0.00214209
24,1.8006,0.01696989,0.01623092,0.01623894,0.02699349,0.02867762,0.02866512,0.01281394,0.01156186,0.01159574,0.00045945,0.00045706,0.00046307,0.00130629,0.0011042,0.00111967,0.00285786,0.00243476,0.00245887,0.06140092,0.06046641,0.06054141,-0.00093451,-0.00085951
25,2.5257,0.00992448,0.00699327,0.00699759,0.02411204,0.02668502,0.02666607,0.01249729,0.01144454,0.01147228,0.000586,0.00058365,0.00058767,0.00131201,0.00113007,0.00114374,0.00273154,0.00232923,0.00235205,0.05116336,0.04916577,0.04921939,-0.00199759,-0.00194397
26,3.5428,0.00510204,0.00215813,0.00216012,0.0210159,0.02430882,0.02429403,0.01227955,0.01143135,0.01146301,0.00077121,0.00076844,0.00077614,0.00135888,0.00119386,0.0012091,0.00261481,0.00223231,0.00225313,0.04314238,0.04209291,0.04215555,-0.00104947,-0.00098683
27,4.9695,0.00222996,0.00042219,0.00042339,0.01784861,0.02150293,0.02149002,0.01222984,0.01157442,0.01159917,0.00103872,0.00103477,0.00103893,0.00146671,0.00131305,0.00132578,0.00251787,0.00215283,0.00217298,0.0373317,0.03800018,0.03805028,0.00066848,0.00071858
28,6.9709,0.00079237,4.478e-05,4.501e-05,0.0147325,0.01821085,0.01821816,0.01239415,0.01190262,0.01194453,0.00142068,0.00141429,0.00142672,0.00165423,0.00150505,0.00152263,0.00244342,0.00209322,0.0021136,0.03343735,0.03517081,0.03527065,0.00173346,0.0018333
29,9.7781,0.0002121,2.11e-06,2.12e-06,0.01173171,0.01443532,0.01444154,0.01280139,0.01243496,0.01246869,0.00196119,0.00195048,0.00195896,0.00194699,0.00179327,0.00180794,0.0023956,0.00205714,0.00207637,0.03104897,0.03267327,0.03275562,0.0016243,0.00170665
30,13.7158,3.747e-05,3e-08,3e-08,0.00882012,0.01032686,0.01033266,0.01340079,0.01315711,0.01320271,0.0027173,0.00270023,0.00272035,0.00237848,0.00220802,0.00222845,0.00237965,0.00204912,0.00206717,0.02973382,0.03044137,0.03055138,0.00070755,0.00081756
31,19.2394,3.65e-06,0.0,0.0,0.00598169,0.0062994,0.00629829,0.01394894,0.01399139,0.01401738,0.00375632,0.00373341,0.00374739,0.00299163,0.00278808,0.00280361,0.00240349,0.00207586,0.00209023,0.02908572,0.02888815,0.02895689,-0.00019757,-0.00012883
32,26.9872,1.8e-07,0.0,0.0,0.00342377,0.00300458,0.00300399,0.01388309,0.01472531,0.01475758,0.0051347,0.00511945,0.00514746,0.00383582,0.00357871,0.00359976,0.00247696,0.00214552,0.00215771,0.02875452,0.02857357,0.02866649,-0.00018095,-8.803e-05
33,37.8553,1e-08,0.0,0.0,0.00159319,0.00098912,0.00098886,0.01251557,0.01492775,0.0149382,0.00685171,0.0068999,0.00692412,0.00496639,0.00463274,0.00464857,0.00261535,0.00227081,0.00227699,0.02854222,0.02972032,0.02977674,0.0011781,0.00123452
34,53.1,0.0,0.0,0.0,0.00065059,0.00018955,0.00018955,0.0096656,0.01386949,0.01387333,0.00873813,0.00901089,0.00904473,0.00641641,0.00598668,0.00601055,0.00282233,0.00245441,0.00246398,0.02829305,0.03151101,0.03158214,0.00321796,0.00328909
35,73.8875,0.0,0.0,0.0,0.00027105,1.791e-05,1.796e-05,0.0062108,0.01098869,0.01098034,0.01021731,0.01102926,0.01106662,0.00817195,0.00763658,0.00767385,0.00312553,0.00272028,0.00273887,0.02799664,0.03239272,0.03247763,0.00439608,0.00448099
36,97.6625,0.0,0.0,0.0,0.00013336,9.6e-07,9.7e-07,0.00365277,0.0072534,0.00723524,0.01050966,0.01202036,0.01202595,0.00992057,0.00931174,0.00934082,0.00351597,0.00306191,0.00308111,0.02773232,0.03164837,0.03168409,0.00391605,0.00395177
37,121.4375,0.0,0.0,0.0,8.483e-05,5e-08,5e-08,0.00235183,0.00422591,0.00420926,0.00979103,0.01169385,0.01169289,0.01143165,0.010829,0.01085996,0.00396688,0.00345774,0.00347868,0.02762623,0.03020654,0.03024085,0.00258031,0.00261462
38,145.2125,0.0,0.0,0.0,6.265e-05,0.0,0.0,0.00171972,0.00225417,0.00224339,0.0086766,0.01049314,0.010495,0.01271717,0.01218792,0.01222962,0.00445174,0.00388574,0.00390934,0.02762788,0.02882098,0.02887736,0.0011931,0.00124948
39,168.9875,0.0,0.0,0.0,4.811e-05,0.0,0.0,0.00136069,0.00113416,0.00112964,0.0075038,0.00889598,0.00888188,0.01377773,0.01336081,0.01338976,0.00493164,0.00431294,0.0043297,0.02762197,0.02770389,0.02773098,8.192e-05,0.00010902
40,192.7625,0.0,0.0,0.0,3.775e-05,0.0,0.0,0.00113305,0.00054736,0.00054635,0.00638245,0.00719137,0.00717,0.01462596,0.01435524,0.01436781,0.00540536,0.00473898,0.00474974,0.02758457,0.02683294,0.0268339,-0.00075163,-0.00075067
41,216.5375,0.0,0.0,0.0,3.002e-05,0.0,0.0,0.00097326,0.00025654,0.00025603,0.00535961,0.00558001,0.00556177,0.01527556,0.0151793,0.01520846,0.00587212,0.0051638,0.00519016,0.02751056,0.02617964,0.02621642,-0.00133092,-0.00129414
42,240.3125,0.0,0.0,0.0,2.409e-05,0.0,0.0,0.00085175,0.00011781,0.00011798,0.00444939,0.00417509,0.00415911,0.0157317,0.01583208,0.01585416,0.00632707,0.00558368,0.00561399,0.027384,0.02570865,0.02574524,-0.00167535,-0.00163876
43,264.0875,0.0,0.0,0.0,1.949e-05,0.0,0.0,0.00075511,5.343e-05,5.359e-05,0.00365783,0.00302696,0.00301345,0.01602023,0.01633124,0.01635565,0.00677274,0.00600135,0.00603926,0.0272254,0.02541298,0.02546194,-0.00181242,-0.00176346
44,287.8625,0.0,0.0,0.0,1.586e-05,0.0,0.0,0.00067583,2.407e-05,2.417e-05,0.0029798,0.00213395,0.00212376,0.01615973,0.01668772,0.01671721,0.00720886,0.00641707,0.00646356,0.02704008,0.0252628,0.0253287,-0.00177728,-0.00171138
45,311.6375,0.0,0.0,0.0,1.299e-05,0.0,0.0,0.00060938,1.081e-05,1.091e-05,0.0024064,0.00146709,0.00145944,0.01616778,0.01691165,0.01691006,0.00763471,0.00683066,0.00686406,0.02683126,0.02522021,0.02524446,-0.00161105,-0.0015868
46,335.4125,0.0,0.0,0.0,1.07e-05,0.0,0.0,0.00055281,4.86e-06,4.9e-06,0.00192719,0.00098609,0.00098034,0.01606179,0.01701353,0.01702179,0.0080496,0.00724196,0.00728456,0.02660209,0.02524643,0.02529159,-0.00135566,-0.0013105
47,359.1875,0.0,0.0,0.0,8.86e-06,0.0,0.0,0.00050406,2.19e-06,2.21e-06,0.00153114,0.0006494,0.0006456,0.01585858,0.01700406,0.01701084,0.00845291,0.0076508,0.00769701,0.02635555,0.02530646,0.02535566,-0.00104909,-0.00099989
48,382.9625,0.0,0.0,0.0,7.37e-06,0.0,0.0,0.00046156,9.9e-07,1.01e-06,0.00120706,0.00041979,0.00041765,0.01557108,0.01689101,0.01688099,0.00884234,0.00805546,0.00809338,0.02608941,0.02536726,0.02539303,-0.00072215,-0.00069638
49,406.7375,0.0,0.0,0.0,6.15e-06,0.0,0.0,0.00042417,4.5e-07,4.6e-07,0.00094459,0.00026684,0.00026563,0.01521315,0.01668409,0.01666877,0.00921636,0.00845484,0.00849069,0.02580443,0.02540621,0.02542556,-0.00039822,-0.00037887
50,430.5125,0.0,0.0,0.0,5.16e-06,0.0,0.0,0.00039118,2.1e-07,2.1e-07,0.00073434,0.0001671,0.00016633,0.01480316,0.01639897,0.01639676,0.00957718,0.00885118,0.00890114,0.02551102,0.02541746,0.02546444,-9.356e-05,-4.658e-05
51,454.2875,0.0,0.0,0.0,4.35e-06,0.0,0.0,0.00036189,1e-07,1e-07,0.00056741,0.00010324,0.00010285,0.01435294,0.01604594,0.01604447,0.00992443,0.0092444,0.0092981,0.02521102,0.02539368,0.02544552,0.00018266,0.0002345
52,478.0625,0.0,0.0,0.0,3.68e-06,0.0,0.0,0.00033576,5e-08,5e-08,0.000436,6.301e-05,6.287e-05,0.01387286,0.01563488,0.01562632,0.01025777,0.00963439,0.00968255,0.02490607,0.02533233,0.02537179,0.00042626,0.00046572
53,501.8375,0.0,0.0,0.0,3.12e-06,0.0,0.0,0.00031233,2e-08,2e-08,0.00033336,3.803e-05,3.801e-05,0.01337189,0.01517517,0.01515572,0.01057697,0.01002109,0.01005634,0.02459768,0.02523431,0.02525008,0.00063663,0.0006524
54,525.6125,0.0,0.0,0.0,2.66e-06,0.0,0.0,0.00029124,1e-08,1e-08,0.00025378,2.273e-05,2.268e-05,0.01285765,0.01467561,0.01466163,0.01088182,0.01040442,0.01045339,0.02428716,0.02510277,0.02513772,0.00081561,0.00085056
55,549.3875,0.0,0.0,0.0,2.28e-06,0.0,0.0,0.00027218,0.0,1e-08,0.00019249,1.346e-05,1.344e-05,0.01233654,0.01414441,0.01413088,0.01117218,0.01078433,0.01083923,0.02397568,0.02494221,0.02498355,0.00096653,0.00100787
56,573.1625,0.0,0.0,0.0,1.95e-06,0.0,0.0,0.0002549,0.0,0.0,0.00014558,7.91e-06,7.9e-06,0.01181387,0.01358913,0.01357299,0.01144795,0.01116075,0.01121452,0.02366426,0.02475779,0.02479542,0.00109353,0.00113116
57,596.9375,0.0,0.0,0.0,1.68e-06,0.0,0.0,0.00023918,0.0,0.0,0.00010987,4.61e-06,4.62e-06,0.01129399,0.01301666,0.01299632,0.01170906,0.01153362,0.01157985,0.02335377,0.02455489,0.02458079,0.00120112,0.00122702
58,620.7125,0.0,0.0,0.0,1.45e-06,0.0,0.0,0.00022478,0.0,0.0,8.281e-05,2.67e-06,2.68e-06,0.01077855,0.01243129,0.01240811,0.01195331,0.01190068,0.01193562,0.0230409,0.02433464,0.02434641,0.00129374,0.00130551
59,644.4875,0.0,0.0,0.0,1.26e-06,0.0,0.0,0.00021157,0.0,0.0,6.238e-05,1.54e-06,1.54e-06,0.01027143,0.01183979,0.01181863,0.01218123,0.0122623,0.01230101,0.02272786,0.02410363,0.02412118,0.00137577,0.00139332
60,668.2625,0.0,0.0,0.0,1.09e-06,0.0,0.0,0.00019939,0.0,0.0,4.702e-05,8.8e-07,8.8e-07,0.00977571,0.01124825,0.01123064,0.012393,0.01261851,0.01266939,0.02241622,0.02386764,0.02390092,0.00145142,0.0014847
61,692.0375,0.0,0.0,0.0,9.5e-07,0.0,0.0,0.00018805,0.0,0.0,3.55e-05,5e-07,5.1e-07,0.00929255,0.01066072,0.01064523,0.01258634,0.01296681,0.0130241,0.02210339,0.02362804,0.02366984,0.00152465,0.00156645
62,715.8125,0.0,0.0,0.0,8.3e-07,0.0,0.0,0.00017739,0.0,0.0,2.686e-05,2.9e-07,2.9e-07,0.00882269,0.01008073,0.01006641,0.01275835,0.01330392,0.01336252,0.02178612,0.02338493,0.02342922,0.00159881,0.0016431
63,739.5875,0.0,0.0,0.0,7.2e-07,0.0,0.0,0.00016736,0.0,0.0,2.039e-05,1.6e-07,1.6e-07,0.00836723,0.00951159,0.00949792,0.01290861,0.01362884,0.0136842,0.02146432,0.02314059,0.02318228,0.00167627,0.00171796
64,763.3625,0.0,0.0,0.0,6.3e-07,0.0,0.0,0.000158,0.0,0.0,1.555e-05,9e-08,9e-08,0.0079278,0.00895649,0.00894318,0.01304078,0.01394461,0.0139926,0.02114275,0.02290119,0.02293586,0.00175844,0.00179312
65,787.1375,0.0,0.0,0.0,5.5e-07,0.0,0.0,0.0001494,0.0,0.0,1.192e-05,5e-08,5e-08,0.00750581,0.00841806,0.008405,0.01316021,0.01425623,0.01429296,0.0208279,0.02267434,0.02269801,0.00184644,0.00187011
66,810.9125,0.0,0.0,0.0,4.9e-07,0.0,0.0,0.00014157,0.0,0.0,9.19e-06,3e-08,3e-08,0.00710199,0.00789821,0.00788578,0.01327105,0.01456763,0.01460915,0.02052428,0.02246587,0.02249496,0.00194159,0.00197068
67,834.6875,0.0,0.0,0.0,4.3e-07,0.0,0.0,0.00013443,0.0,0.0,7.14e-06,2e-08,2e-08,0.00671628,0.00739816,0.00738636,0.01337472,0.01488014,0.01493041,0.02023299,0.02227832,0.02231678,0.00204533,0.00208379
68,858.4625,0.0,0.0,0.0,3.8e-07,0.0,0.0,0.00012788,0.0,0.0,5.58e-06,1e-08,1e-08,0.00634814,0.00691864,0.00690733,0.01347035,0.0151927,0.01524721,0.01995233,0.02211135,0.02215455,0.00215902,0.00220222
69,882.2375,0.0,0.0,0.0,3.4e-07,0.0,0.0,0.00012182,0.0,0.0,4.4e-06,0.0,1e-08,0.00599695,0.00646015,0.00644923,0.01355661,0.01550363,0.01555824,0.01968011,0.02196378,0.02200747,0.00228367,0.00232736
70,906.0125,0.0,0.0,0.0,3e-07,0.0,0.0,0.00011618,0.0,0.0,3.49e-06,0.0,0.0,0.00566219,0.00602297,0.00601243,0.01363273,0.0158118,0.0158627,0.01941489,0.02183478,0.02187513,0.00241989,0.00246024
71,929.7875,0.0,0.0,0.0,2.7e-07,0.0,0.0,0.00011091,0.0,0.0,2.8e-06,0.0,0.0,0.00534342,0.00560726,0.00559709,0.01369858,0.0161167,0.01616038,0.01915598,0.02172397,0.02175747,0.00256799,0.00260149
72,953.5625,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.00010596,0.0,0.0,2.25e-06,0.0,0.0,0.00503963,0.00521244,0.0052032,0.01375276,0.01641618,0.01645133,0.01890084,0.02162863,0.02165453,0.00272779,0.00275369
73,977.3375,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.00010131,0.0,0.0,1.83e-06,0.0,0.0,0.00475075,0.0048387,0.00483056,0.01379628,0.01671093,0.01673647,0.01865039,0.02154963,0.02156703,0.00289924,0.00291664
74,1001.1125,0.0,0.0,0.0,2e-07,0.0,0.0,9.694e-05,0.0,0.0,1.5e-06,0.0,0.0,0.00447666,0.00448605,0.0044789,0.01383053,0.01700206,0.01701499,0.01840582,0.02148812,0.02149389,0.0030823,0.00308807
